Freq.	1/(1-1/(2*(I(Vi)@1*V(x)@2-V(x)@1*I(Vi)@2)+V(x)@1+I(Vi)@2))
4.59198012836853e+001	(6.95810135687831e+001dB,8.95136255420739e+001°)
4.60256573581340e+001	(6.95606648378719e+001dB,8.95143077112177e+001°)
4.61317574560364e+001	(6.95403173500383e+001dB,8.95149940514405e+001°)
4.62381021399244e+001	(6.95199711021919e+001dB,8.95156845326169e+001°)
4.63446919736272e+001	(6.94996260916483e+001dB,8.95163791209874e+001°)
4.64515275222733e+001	(6.94792823151138e+001dB,8.95170777887305e+001°)
4.65586093522943e+001	(6.94589397699286e+001dB,8.95177804976277e+001°)
4.66659380314272e+001	(6.94385984528946e+001dB,8.95184872221807e+001°)
4.67735141287182e+001	(6.94182583610954e+001dB,8.95191979238145e+001°)
4.68813382145249e+001	(6.93979194915649e+001dB,8.95199125758622e+001°)
4.69894108605199e+001	(6.93775818414048e+001dB,8.95206311453508e+001°)
4.70977326396936e+001	(6.93572454073050e+001dB,8.95213536001077e+001°)
4.72063041263574e+001	(6.93369101866737e+001dB,8.95220799112812e+001°)
4.73151258961464e+001	(6.93165761762958e+001dB,8.95228100485608e+001°)
4.74241985260228e+001	(6.92962433731377e+001dB,8.95235439777018e+001°)
4.75335225942789e+001	(6.92759117742775e+001dB,8.95242816695530e+001°)
4.76430986805399e+001	(6.92555813766824e+001dB,8.95250230954127e+001°)
4.77529273657674e+001	(6.92352521773140e+001dB,8.95257682234079e+001°)
4.78630092322621e+001	(6.92149241731999e+001dB,8.95265170241712e+001°)
4.79733448636672e+001	(6.91945973613290e+001dB,8.95272694708728e+001°)
4.80839348449712e+001	(6.91742717385234e+001dB,8.95280255249313e+001°)
4.81947797625110e+001	(6.91539473018446e+001dB,8.95287851657486e+001°)
4.83058802039756e+001	(6.91336240482892e+001dB,8.95295483630435e+001°)
4.84172367584082e+001	(6.91133019748834e+001dB,8.95303150805575e+001°)
4.85288500162104e+001	(6.90929810783880e+001dB,8.95310852986663e+001°)
4.86407205691444e+001	(6.90726613560263e+001dB,8.95318589786039e+001°)
4.87528490103369e+001	(6.90523428044533e+001dB,8.95326361011251e+001°)
4.88652359342816e+001	(6.90320254208877e+001dB,8.95334166343136e+001°)
4.89778819368429e+001	(6.90117092021119e+001dB,8.95342005461349e+001°)
4.90907876152585e+001	(6.89913941452110e+001dB,8.95349878141260e+001°)
4.92039535681433e+001	(6.89710802468910e+001dB,8.95357784073439e+001°)
4.93173803954918e+001	(6.89507675043548e+001dB,8.95365722980073e+001°)
4.94310686986818e+001	(6.89304559144302e+001dB,8.95373694580742e+001°)
4.95450190804772e+001	(6.89101454740698e+001dB,8.95381698592900e+001°)
4.96592321450318e+001	(6.88898361802162e+001dB,8.95389734776425e+001°)
4.97737084978918e+001	(6.88695280298006e+001dB,8.95397802850115e+001°)
4.98884487459994e+001	(6.88492210197590e+001dB,8.95405902498166e+001°)
5.00034534976960e+001	(6.88289151469769e+001dB,8.95414033512475e+001°)
5.01187233627254e+001	(6.88086104084614e+001dB,8.95422195561907e+001°)
5.02342589522369e+001	(6.87883068011309e+001dB,8.95430388473801e+001°)
5.03500608787886e+001	(6.87680043217935e+001dB,8.95438611871326e+001°)
5.04661297563510e+001	(6.87477029676079e+001dB,8.95446865562774e+001°)
5.05824662003096e+001	(6.87274027352622e+001dB,8.95455149273134e+001°)
5.06990708274686e+001	(6.87071036218783e+001dB,8.95463462763347e+001°)
5.08159442560542e+001	(6.86868056242112e+001dB,8.95471805737093e+001°)
5.09330871057177e+001	(6.86665087393414e+001dB,8.95480177957573e+001°)
5.10504999975388e+001	(6.86462129640560e+001dB,8.95488579151436e+001°)
5.11681835540289e+001	(6.86259182953501e+001dB,8.95497009108564e+001°)
5.12861383991346e+001	(6.86056247300945e+001dB,8.95505467527827e+001°)
5.14043651582407e+001	(6.85853322653344e+001dB,8.95513954219017e+001°)
5.15228644581738e+001	(6.85650408978645e+001dB,8.95522468868153e+001°)
5.16416369272052e+001	(6.85447506245909e+001dB,8.95531011265362e+001°)
5.17606831950549e+001	(6.85244614425513e+001dB,8.95539581129521e+001°)
5.18800038928942e+001	(6.85041733486104e+001dB,8.95548178273166e+001°)
5.19995996533497e+001	(6.84838863396884e+001dB,8.95556802404647e+001°)
5.21194711105061e+001	(6.84636004126913e+001dB,8.95565453339902e+001°)
5.22396188999100e+001	(6.84433155645432e+001dB,8.95574130765778e+001°)
5.23600436585731e+001	(6.84230317921405e+001dB,8.95582834496564e+001°)
5.24807460249753e+001	(6.84027490924350e+001dB,8.95591564273642e+001°)
5.26017266390687e+001	(6.83824674624371e+001dB,8.95600319878380e+001°)
5.27229861422803e+001	(6.83621868989617e+001dB,8.95609101075169e+001°)
5.28445251775161e+001	(6.83419073990017e+001dB,8.95617907583013e+001°)
5.29663443891638e+001	(6.83216289593361e+001dB,8.95626739239099e+001°)
5.30884444230968e+001	(6.83013515770904e+001dB,8.95635595795323e+001°)
5.32108259266774e+001	(6.82810752490334e+001dB,8.95644477023289e+001°)
5.33334895487601e+001	(6.82607999721669e+001dB,8.95653382672961e+001°)
5.34564359396951e+001	(6.82405257434596e+001dB,8.95662312546318e+001°)
5.35796657513321e+001	(6.82202525597738e+001dB,8.95671266415179e+001°)
5.37031796370232e+001	(6.81999804180338e+001dB,8.95680244044366e+001°)
5.38269782516268e+001	(6.81797093151316e+001dB,8.95689245228058e+001°)
5.39510622515107e+001	(6.81594392482079e+001dB,8.95698269752211e+001°)
5.40754322945560e+001	(6.81391702139598e+001dB,8.95707317365124e+001°)
5.42000890401603e+001	(6.81189022093988e+001dB,8.95716387906460e+001°)
5.43250331492413e+001	(6.80986352315287e+001dB,8.95725481125180e+001°)
5.44502652842400e+001	(6.80783692772433e+001dB,8.95734596779330e+001°)
5.45757861091250e+001	(6.80581043434666e+001dB,8.95743734729820e+001°)
5.47015962893951e+001	(6.80378404271666e+001dB,8.95752894714227e+001°)
5.48276964920833e+001	(6.80175775252619e+001dB,8.95762076541696e+001°)
5.49540873857603e+001	(6.79973156347787e+001dB,8.95771279995557e+001°)
5.50807696405382e+001	(6.79770547525136e+001dB,8.95780504893718e+001°)
5.52077439280736e+001	(6.79567948756481e+001dB,8.95789750979220e+001°)
5.53350109215715e+001	(6.79365360008599e+001dB,8.95799018119826e+001°)
5.54625712957889e+001	(6.79162781253264e+001dB,8.95808306048613e+001°)
5.55904257270382e+001	(6.78960212458934e+001dB,8.95817614591720e+001°)
5.57185748931908e+001	(6.78757653596227e+001dB,8.95826943549190e+001°)
5.58470194736809e+001	(6.78555104632794e+001dB,8.95836292749272e+001°)
5.59757601495088e+001	(6.78352565540782e+001dB,8.95845661935166e+001°)
5.61047976032449e+001	(6.78150036287745e+001dB,8.95855050971994e+001°)
5.62341325190327e+001	(6.77947516845433e+001dB,8.95864459633514e+001°)
5.63637655825932e+001	(6.77745007181277e+001dB,8.95873887735931e+001°)
5.64936974812280e+001	(6.77542507266446e+001dB,8.95883335073654e+001°)
5.66239289038231e+001	(6.77340017071111e+001dB,8.95892801486263e+001°)
5.67544605408525e+001	(6.77137536563320e+001dB,8.95902286764660e+001°)
5.68852930843819e+001	(6.76935065715722e+001dB,8.95911790718882e+001°)
5.70164272280725e+001	(6.76732604495276e+001dB,8.95921313185453e+001°)
5.71478636671844e+001	(6.76530152873705e+001dB,8.95930853941535e+001°)
5.72796030985806e+001	(6.76327710819676e+001dB,8.95940412854872e+001°)
5.74116462207305e+001	(6.76125278304448e+001dB,8.95949989669610e+001°)
5.75439937337134e+001	(6.75922855298028e+001dB,8.95959584290424e+001°)
5.76766463392228e+001	(6.75720441769386e+001dB,8.95969196469449e+001°)
5.78096047405695e+001	(6.75518037689070e+001dB,8.95978826079562e+001°)
5.79428696426858e+001	(6.75315643027440e+001dB,8.95988472895819e+001°)
5.80764417521289e+001	(6.75113257754294e+001dB,8.95998136795237e+001°)
5.82103217770848e+001	(6.74910881839738e+001dB,8.96007817557110e+001°)
5.83445104273721e+001	(6.74708515254571e+001dB,8.96017515023048e+001°)
5.84790084144457e+001	(6.74506157968310e+001dB,8.96027229036202e+001°)
5.86138164514005e+001	(6.74303809951166e+001dB,8.96036959413775e+001°)
5.87489352529753e+001	(6.74101471174707e+001dB,8.96046705963724e+001°)
5.88843655355565e+001	(6.73899141607793e+001dB,8.96056468558338e+001°)
5.90201080171821e+001	(6.73696821221456e+001dB,8.96066247027922e+001°)
5.91561634175450e+001	(6.73494509986615e+001dB,8.96076041187036e+001°)
5.92925324579976e+001	(6.73292207872964e+001dB,8.96085850854258e+001°)
5.94292158615549e+001	(6.73089914851011e+001dB,8.96095675916988e+001°)
5.95662143528986e+001	(6.72887630892394e+001dB,8.96105516159852e+001°)
5.97035286583813e+001	(6.72685355966574e+001dB,8.96115371457883e+001°)
5.98411595060295e+001	(6.72483090044489e+001dB,8.96125241638882e+001°)
5.99791076255485e+001	(6.72280833097217e+001dB,8.96135126531543e+001°)
6.01173737483254e+001	(6.72078585094656e+001dB,8.96145026024735e+001°)
6.02559586074333e+001	(6.71876346008193e+001dB,8.96154939898603e+001°)
6.03948629376355e+001	(6.71674115808442e+001dB,8.96164868044008e+001°)
6.05340874753889e+001	(6.71471894466173e+001dB,8.96174810280724e+001°)
6.06736329588481e+001	(6.71269681951919e+001dB,8.96184766503232e+001°)
6.08135001278693e+001	(6.71067478238506e+001dB,8.96194736482515e+001°)
6.09536897240144e+001	(6.70865283294370e+001dB,8.96204720145687e+001°)
6.10942024905547e+001	(6.70663097092253e+001dB,8.96214717294402e+001°)
6.12350391724748e+001	(6.70460919602349e+001dB,8.96224727790731e+001°)
6.13762005164769e+001	(6.70258750795536e+001dB,8.96234751491193e+001°)
6.15176872709843e+001	(6.70056590643898e+001dB,8.96244788255496e+001°)
6.16595001861457e+001	(6.69854439118341e+001dB,8.96254837936935e+001°)
6.18016400138391e+001	(6.69652296190482e+001dB,8.96264900402396e+001°)
6.19441075076756e+001	(6.69450161830769e+001dB,8.96274975476947e+001°)
6.20869034230038e+001	(6.69248036010482e+001dB,8.96285063037426e+001°)
6.22300285169134e+001	(6.69045918701954e+001dB,8.96295162957890e+001°)
6.23734835482394e+001	(6.68843809876139e+001dB,8.96305275082490e+001°)
6.25172692775660e+001	(6.68641709504586e+001dB,8.96315399274810e+001°)
6.26613864672309e+001	(6.68439617558912e+001dB,8.96325535407180e+001°)
6.28058358813292e+001	(6.68237534010776e+001dB,8.96335683333224e+001°)
6.29506182857171e+001	(6.68035458830730e+001dB,8.96345842927259e+001°)
6.30957344480167e+001	(6.67833391992262e+001dB,8.96356014060546e+001°)
6.32411851376193e+001	(6.67631333466297e+001dB,8.96366196568863e+001°)
6.33869711256901e+001	(6.67429283224666e+001dB,8.96376390350243e+001°)
6.35330931851717e+001	(6.67227241238331e+001dB,8.96386595296881e+001°)
6.36795520907889e+001	(6.67025207480546e+001dB,8.96396811223240e+001°)
6.38263486190522e+001	(6.66823181923016e+001dB,8.96407038053148e+001°)
6.39734835482621e+001	(6.66621164536993e+001dB,8.96417275597688e+001°)
6.41209576585135e+001	(6.66419155295865e+001dB,8.96427523797465e+001°)
6.42687717316993e+001	(6.66217154169899e+001dB,8.96437782471412e+001°)
6.44169265515150e+001	(6.66015161132783e+001dB,8.96448051552714e+001°)
6.45654229034628e+001	(6.65813176156169e+001dB,8.96458330863930e+001°)
6.47142615748556e+001	(6.65611199212217e+001dB,8.96468620324781e+001°)
6.48634433548211e+001	(6.65409230273632e+001dB,8.96478919782588e+001°)
6.50129690343063e+001	(6.65207269312691e+001dB,8.96489229144547e+001°)
6.51628394060815e+001	(6.65005316301472e+001dB,8.96499548256027e+001°)
6.53130552647445e+001	(6.64803371213026e+001dB,8.96509877040072e+001°)
6.54636174067247e+001	(6.64601434019213e+001dB,8.96520215350188e+001°)
6.56145266302878e+001	(6.64399504693110e+001dB,8.96530563102970e+001°)
6.57657837355393e+001	(6.64197583207302e+001dB,8.96540920138509e+001°)
6.59173895244294e+001	(6.63995669534886e+001dB,8.96551286369818e+001°)
6.60693448007568e+001	(6.63793763648057e+001dB,8.96561661690168e+001°)
6.62216503701734e+001	(6.63591865519381e+001dB,8.96572045967711e+001°)
6.63743070401881e+001	(6.63389975122326e+001dB,8.96582439113193e+001°)
6.65273156201713e+001	(6.63188092429653e+001dB,8.96592840999209e+001°)
6.66806769213594e+001	(6.62986217414468e+001dB,8.96603251526422e+001°)
6.68343917568586e+001	(6.62784350050365e+001dB,8.96613670566747e+001°)
6.69884609416498e+001	(6.62582490308991e+001dB,8.96624098055446e+001°)
6.71428852925924e+001	(6.62380638164829e+001dB,8.96634533844753e+001°)
6.72976656284289e+001	(6.62178793590075e+001dB,8.96644977848203e+001°)
6.74528027697893e+001	(6.61976956559376e+001dB,8.96655429973652e+001°)
6.76082975391953e+001	(6.61775127044985e+001dB,8.96665890067179e+001°)
6.77641507610646e+001	(6.61573305020427e+001dB,8.96676358099776e+001°)
6.79203632617156e+001	(6.61371490459731e+001dB,8.96686833901469e+001°)
6.80769358693712e+001	(6.61169683335921e+001dB,8.96697317401650e+001°)
6.82338694141640e+001	(6.60967883622768e+001dB,8.96707808532753e+001°)
6.83911647281400e+001	(6.60766091293688e+001dB,8.96718307112082e+001°)
6.85488226452632e+001	(6.60564306322911e+001dB,8.96728813139735e+001°)
6.87068440014203e+001	(6.60362528683740e+001dB,8.96739326470147e+001°)
6.88652296344247e+001	(6.60160758349811e+001dB,8.96749846978786e+001°)
6.90239803840212e+001	(6.59958995295604e+001dB,8.96760374628238e+001°)
6.91830970918907e+001	(6.59757239494787e+001dB,8.96770909294124e+001°)
6.93425806016539e+001	(6.59555490920916e+001dB,8.96781450867729e+001°)
6.95024317588767e+001	(6.59353749549103e+001dB,8.96791999299102e+001°)
6.96626514110739e+001	(6.59152015352726e+001dB,8.96802554483127e+001°)
6.98232404077141e+001	(6.58950288305763e+001dB,8.96813116284156e+001°)
6.99841996002243e+001	(6.58748568382991e+001dB,8.96823684654834e+001°)
7.01455298419941e+001	(6.58546855558743e+001dB,8.96834259526284e+001°)
7.03072319883803e+001	(6.58345149807252e+001dB,8.96844840756169e+001°)
7.04693068967116e+001	(6.58143451102463e+001dB,8.96855428285225e+001°)
7.06317554262931e+001	(6.57941759419716e+001dB,8.96866022035467e+001°)
7.07945784384107e+001	(6.57740074732925e+001dB,8.96876621909150e+001°)
7.09577767963358e+001	(6.57538397017049e+001dB,8.96887227820497e+001°)
7.11213513653298e+001	(6.57336726246728e+001dB,8.96897839688100e+001°)
7.12853030126488e+001	(6.57135062396839e+001dB,8.96908457447876e+001°)
7.14496326075482e+001	(6.56933405441977e+001dB,8.96919080980226e+001°)
7.16143410212871e+001	(6.56731755356788e+001dB,8.96929710216770e+001°)
7.17794291271330e+001	(6.56530112116758e+001dB,8.96940345114124e+001°)
7.19448978003668e+001	(6.56328475696129e+001dB,8.96950985534564e+001°)
7.21107479182868e+001	(6.56126846070764e+001dB,8.96961631420126e+001°)
7.22769803602138e+001	(6.55925223215637e+001dB,8.96972282726369e+001°)
7.24435960074958e+001	(6.55723607105403e+001dB,8.96982939341736e+001°)
7.26105957435123e+001	(6.55521997715889e+001dB,8.96993601173019e+001°)
7.27779804536792e+001	(6.55320395022250e+001dB,8.97004268175527e+001°)
7.29457510254536e+001	(6.55118798999498e+001dB,8.97014940263111e+001°)
7.31139083483385e+001	(6.54917209623724e+001dB,8.97025617385462e+001°)
7.32824533138871e+001	(6.54715626870090e+001dB,8.97036299430069e+001°)
7.34513868157082e+001	(6.54514050713907e+001dB,8.97046986340629e+001°)
7.36207097494703e+001	(6.54312481131378e+001dB,8.97057678074054e+001°)
7.37904230129068e+001	(6.54110918097133e+001dB,8.97068374505164e+001°)
7.39605275058205e+001	(6.53909361588525e+001dB,8.97079075594101e+001°)
7.41310241300884e+001	(6.53707811580233e+001dB,8.97089781278332e+001°)
7.43019137896668e+001	(6.53506268048738e+001dB,8.97100491464987e+001°)
7.44731973905956e+001	(6.53304730969297e+001dB,8.97111206115922e+001°)
7.46448758410033e+001	(6.53103200318467e+001dB,8.97121925130705e+001°)
7.48169500511121e+001	(6.52901676072338e+001dB,8.97132648475002e+001°)
7.49894209332422e+001	(6.52700158206982e+001dB,8.97143376061827e+001°)
7.51622894018172e+001	(6.52498646698475e+001dB,8.97154107833994e+001°)
7.53355563733684e+001	(6.52297141523268e+001dB,8.97164843723223e+001°)
7.55092227665400e+001	(6.52095642657367e+001dB,8.97175583664207e+001°)
7.56832895020940e+001	(6.51894150077717e+001dB,8.97186327611064e+001°)
7.58577575029150e+001	(6.51692663760372e+001dB,8.97197075488844e+001°)
7.60326276940148e+001	(6.51491183681845e+001dB,8.97207827231109e+001°)
7.62079010025378e+001	(6.51289709819319e+001dB,8.97218582776383e+001°)
7.63835783577656e+001	(6.51088242148632e+001dB,8.97229342059456e+001°)
7.65596606911222e+001	(6.50886780647078e+001dB,8.97240105058198e+001°)
7.67361489361784e+001	(6.50685325291298e+001dB,8.97250871675687e+001°)
7.69130440286575e+001	(6.50483876058441e+001dB,8.97261641851380e+001°)
7.70903469064395e+001	(6.50282432924760e+001dB,8.97272415575493e+001°)
7.72680585095667e+001	(6.50080995867736e+001dB,8.97283192732774e+001°)
7.74461797802484e+001	(6.49879564864090e+001dB,8.97293973287467e+001°)
7.76247116628657e+001	(6.49678139891637e+001dB,8.97304757206034e+001°)
7.78036551039769e+001	(6.49476720926709e+001dB,8.97315544407628e+001°)
7.79830110523223e+001	(6.49275307947061e+001dB,8.97326334881217e+001°)
7.81627804588294e+001	(6.49073900929957e+001dB,8.97337128513484e+001°)
7.83429642766176e+001	(6.48872499852860e+001dB,8.97347925268540e+001°)
7.85235634610036e+001	(6.48671104692834e+001dB,8.97358725129226e+001°)
7.87045789695063e+001	(6.48469715427605e+001dB,8.97369528013959e+001°)
7.88860117618518e+001	(6.48268332034887e+001dB,8.97380333874625e+001°)
7.90678627999789e+001	(6.48066954492532e+001dB,8.97391142664556e+001°)
7.92501330480435e+001	(6.47865582777465e+001dB,8.97401954345827e+001°)
7.94328234724245e+001	(6.47664216868066e+001dB,8.97412768865742e+001°)
7.96159350417282e+001	(6.47462856741965e+001dB,8.97423586150259e+001°)
7.97994687267940e+001	(6.47261502377336e+001dB,8.97434406193088e+001°)
7.99834255006991e+001	(6.47060153752281e+001dB,8.97445228920209e+001°)
8.01678063387642e+001	(6.46858810843865e+001dB,8.97456054300325e+001°)
8.03526122185580e+001	(6.46657473630742e+001dB,8.97466882270496e+001°)
8.05378441199029e+001	(6.46456142091779e+001dB,8.97477712808869e+001°)
8.07235030248801e+001	(6.46254816204130e+001dB,8.97488545854627e+001°)
8.09095899178345e+001	(6.46053495946958e+001dB,8.97499381375998e+001°)
8.10961057853803e+001	(6.45852181297815e+001dB,8.97510219303919e+001°)
8.12830516164061e+001	(6.45650872235566e+001dB,8.97521059619102e+001°)
8.14704284020801e+001	(6.45449568738832e+001dB,8.97531902307278e+001°)
8.16582371358554e+001	(6.45248270785559e+001dB,8.97542747258589e+001°)
8.18464788134751e+001	(6.45046978355671e+001dB,8.97553594483168e+001°)
8.20351544329780e+001	(6.44845691426345e+001dB,8.97564443937090e+001°)
8.22242649947032e+001	(6.44644409977109e+001dB,8.97575295561349e+001°)
8.24138115012964e+001	(6.44443133986865e+001dB,8.97586149331035e+001°)
8.26037949577140e+001	(6.44241863434119e+001dB,8.97597005218093e+001°)
8.27942163712295e+001	(6.44040598297980e+001dB,8.97607863155106e+001°)
8.29850767514383e+001	(6.43839338557284e+001dB,8.97618723132188e+001°)
8.31763771102632e+001	(6.43638084191557e+001dB,8.97629585110933e+001°)
8.33681184619595e+001	(6.43436835179599e+001dB,8.97640449023101e+001°)
8.35603018231209e+001	(6.43235591500430e+001dB,8.97651314889395e+001°)
8.37529282126843e+001	(6.43034353133837e+001dB,8.97662182640624e+001°)
8.39459986519358e+001	(6.42833120058768e+001dB,8.97673052223256e+001°)
8.41395141645155e+001	(6.42631892254609e+001dB,8.97683923653036e+001°)
8.43334757764235e+001	(6.42430669701318e+001dB,8.97694796853994e+001°)
8.45278845160250e+001	(6.42229452378132e+001dB,8.97705671816876e+001°)
8.47227414140556e+001	(6.42028240264041e+001dB,8.97716548498766e+001°)
8.49180475036273e+001	(6.41827033339674e+001dB,8.97727426899725e+001°)
8.51138038202336e+001	(6.41625831583971e+001dB,8.97738306944556e+001°)
8.53100114017549e+001	(6.41424634977135e+001dB,8.97749188624310e+001°)
8.55066712884642e+001	(6.41223443499178e+001dB,8.97760071915495e+001°)
8.57037845230329e+001	(6.41022257129543e+001dB,8.97770956765671e+001°)
8.59013521505354e+001	(6.40821075848664e+001dB,8.97781843172821e+001°)
8.60993752184559e+001	(6.40619899635966e+001dB,8.97792731081756e+001°)
8.62978547766929e+001	(6.40418728472148e+001dB,8.97803620501681e+001°)
8.64967918775652e+001	(6.40217562337368e+001dB,8.97814511375315e+001°)
8.66961875758175e+001	(6.40016401211219e+001dB,8.97825403688061e+001°)
8.68960429286260e+001	(6.39815245074676e+001dB,8.97836297411828e+001°)
8.70963589956038e+001	(6.39614093908083e+001dB,8.97847192527323e+001°)
8.72971368388069e+001	(6.39412947691351e+001dB,8.97858088989190e+001°)
8.74983775227393e+001	(6.39211806405494e+001dB,8.97868986797912e+001°)
8.77000821143592e+001	(6.39010670031010e+001dB,8.97879885934926e+001°)
8.79022516830841e+001	(6.38809538548043e+001dB,8.97890786343449e+001°)
8.81048873007971e+001	(6.38608411937609e+001dB,8.97901688024435e+001°)
8.83079900418520e+001	(6.38407290180166e+001dB,8.97912590953681e+001°)
8.85115609830792e+001	(6.38206173257158e+001dB,8.97923495107069e+001°)
8.87156012037917e+001	(6.38005061148993e+001dB,8.97934400448298e+001°)
8.89201117857905e+001	(6.37803953836339e+001dB,8.97945306975976e+001°)
8.91250938133702e+001	(6.37602851300968e+001dB,8.97956214663671e+001°)
8.93305483733251e+001	(6.37401753523460e+001dB,8.97967123509958e+001°)
8.95364765549550e+001	(6.37200660484883e+001dB,8.97978033456091e+001°)
8.97428794500704e+001	(6.36999572166399e+001dB,8.97988944511722e+001°)
8.99497581529991e+001	(6.36798488549574e+001dB,8.97999856643921e+001°)
9.01571137605912e+001	(6.36597409615385e+001dB,8.98010769859122e+001°)
9.03649473722257e+001	(6.36396335345272e+001dB,8.98021684109980e+001°)
9.05732600898155e+001	(6.36195265720779e+001dB,8.98032599400899e+001°)
9.07820530178141e+001	(6.35994200723247e+001dB,8.98043515707721e+001°)
9.09913272632206e+001	(6.35793140334411e+001dB,8.98054433000520e+001°)
9.12010839355864e+001	(6.35592084535939e+001dB,8.98065351286802e+001°)
9.14113241470204e+001	(6.35391033309440e+001dB,8.98076270536591e+001°)
9.16220490121954e+001	(6.35189986636236e+001dB,8.98087190767380e+001°)
9.18332596483535e+001	(6.34988944498694e+001dB,8.98098111904707e+001°)
9.20449571753125e+001	(6.34787906878629e+001dB,8.98109033978267e+001°)
9.22571427154717e+001	(6.34586873757675e+001dB,8.98119956967341e+001°)
9.24698173938176e+001	(6.34385845117866e+001dB,8.98130880851358e+001°)
9.26829823379302e+001	(6.34184820941337e+001dB,8.98141805628192e+001°)
9.28966386779889e+001	(6.33983801210693e+001dB,8.98152731264928e+001°)
9.31107875467783e+001	(6.33782785907081e+001dB,8.98163657775218e+001°)
9.33254300796944e+001	(6.33581775013503e+001dB,8.98174585149287e+001°)
9.35405674147504e+001	(6.33380768512077e+001dB,8.98185513353609e+001°)
9.37562006925833e+001	(6.33179766385027e+001dB,8.98196442396862e+001°)
9.39723310564590e+001	(6.32978768615132e+001dB,8.98207372257188e+001°)
9.41889596522793e+001	(6.32777775184179e+001dB,8.98218302922831e+001°)
9.44060876285875e+001	(6.32576786075368e+001dB,8.98229234404842e+001°)
9.46237161365745e+001	(6.32375801271347e+001dB,8.98240166669162e+001°)
9.48418463300849e+001	(6.32174820754090e+001dB,8.98251099730843e+001°)
9.50604793656233e+001	(6.31973844506858e+001dB,8.98262033566489e+001°)
9.52796164023603e+001	(6.31772872512455e+001dB,8.98272968179563e+001°)
9.54992586021387e+001	(6.31571904753237e+001dB,8.98283903560465e+001°)
9.57194071294795e+001	(6.31370941212970e+001dB,8.98294839682351e+001°)
9.59400631515884e+001	(6.31169981873520e+001dB,8.98305776569336e+001°)
9.61612278383615e+001	(6.30969026718677e+001dB,8.98316714192523e+001°)
9.63829023623921e+001	(6.30768075731570e+001dB,8.98327652571284e+001°)
9.66050878989764e+001	(6.30567128894696e+001dB,8.98338591678463e+001°)
9.68277856261199e+001	(6.30366186191540e+001dB,8.98349531511710e+001°)
9.70509967245440e+001	(6.30165247605899e+001dB,8.98360472083127e+001°)
9.72747223776915e+001	(6.29964313120348e+001dB,8.98371413380508e+001°)
9.74989637717336e+001	(6.29763382718616e+001dB,8.98382355387642e+001°)
9.77237220955760e+001	(6.29562456384408e+001dB,8.98393298108612e+001°)
9.79489985408648e+001	(6.29361534100583e+001dB,8.98404241558923e+001°)
9.81747943019933e+001	(6.29160615850865e+001dB,8.98415185710781e+001°)
9.84011105761083e+001	(6.28959701619080e+001dB,8.98426130596336e+001°)
9.86279485631159e+001	(6.28758791388913e+001dB,8.98437076170311e+001°)
9.88553094656887e+001	(6.28557885143924e+001dB,8.98448022458744e+001°)
9.90831944892716e+001	(6.28356982868098e+001dB,8.98458969456319e+001°)
9.93116048420882e+001	(6.28156084545195e+001dB,8.98469917158055e+001°)
9.95405417351475e+001	(6.27955190158766e+001dB,8.98480865572198e+001°)
9.97700063822501e+001	(6.27754299693376e+001dB,8.98491814706827e+001°)
9.99999999999948e+001	(6.27553413132463e+001dB,8.98502764527696e+001°)
1.00230523807785e+002	(6.27352530460756e+001dB,8.98513715069280e+001°)
1.00461579027834e+002	(6.27151651661699e+001dB,8.98524666316463e+001°)
1.00693166885175e+002	(6.26950776719973e+001dB,8.98535618287917e+001°)
1.00925288607663e+002	(6.26749905619664e+001dB,8.98546570984411e+001°)
1.01157945425985e+002	(6.26549038344890e+001dB,8.98557524374588e+001°)
1.01391138573663e+002	(6.26348174880324e+001dB,8.98568478503187e+001°)
1.01624869287064e+002	(6.26147315210272e+001dB,8.98579433354031e+001°)
1.01859138805406e+002	(6.25946459319153e+001dB,8.98590388932440e+001°)
1.02093948370763e+002	(6.25745607191483e+001dB,8.98601345238207e+001°)
1.02329299228070e+002	(6.25544758812006e+001dB,8.98612302290238e+001°)
1.02565192625135e+002	(6.25343914165233e+001dB,8.98623260082479e+001°)
1.02801629812642e+002	(6.25143073235678e+001dB,8.98634218630253e+001°)
1.03038612044156e+002	(6.24942236008481e+001dB,8.98645177921764e+001°)
1.03276140576134e+002	(6.24741402468160e+001dB,8.98656137961814e+001°)
1.03514216667929e+002	(6.24540572599759e+001dB,8.98667098774379e+001°)
1.03752841581796e+002	(6.24339746388198e+001dB,8.98678060359800e+001°)
1.03992016582900e+002	(6.24138923818443e+001dB,8.98689022716715e+001°)
1.04231742939325e+002	(6.23938104875203e+001dB,8.98699985867393e+001°)
1.04472021922074e+002	(6.23737289544266e+001dB,8.98710949800252e+001°)
1.04712854805084e+002	(6.23536477809851e+001dB,8.98721914547193e+001°)
1.04954242865227e+002	(6.23335669658156e+001dB,8.98732880092834e+001°)
1.05196187382317e+002	(6.23134865073523e+001dB,8.98743846451080e+001°)
1.05438689639120e+002	(6.22934064041849e+001dB,8.98754813636155e+001°)
1.05681750921360e+002	(6.22733266548345e+001dB,8.98765781654448e+001°)
1.05925372517723e+002	(6.22532472578408e+001dB,8.98776750510442e+001°)
1.06169555719867e+002	(6.22331682117549e+001dB,8.98787720240297e+001°)
1.06414301822426e+002	(6.22130895151214e+001dB,8.98798690811770e+001°)
