Freq.	1/(1-1/(2*(I(Vi)@1*V(x)@2-V(x)@1*I(Vi)@2)+V(x)@1+I(Vi)@2))
1.02093948370763e+002	(6.25745624510565e+001dB,8.98846353345051e+001°)
1.02329299228070e+002	(6.25544776211063e+001dB,8.98857875186346e+001°)
1.02565192625135e+002	(6.25343931644580e+001dB,8.98869399082720e+001°)
1.02801629812642e+002	(6.25143090795825e+001dB,8.98880925029449e+001°)
1.03038612044156e+002	(6.24942253649633e+001dB,8.98892453036934e+001°)
1.03276140576134e+002	(6.24741420190692e+001dB,8.98903983116499e+001°)
1.03514216667929e+002	(6.24540590404102e+001dB,8.98915515252771e+001°)
1.03752841581796e+002	(6.24339764274617e+001dB,8.98927049510239e+001°)
1.03992016582900e+002	(6.24138941787282e+001dB,8.98938585849816e+001°)
1.04231742939325e+002	(6.23938122927156e+001dB,8.98950124296444e+001°)
1.04472021922074e+002	(6.23737307679429e+001dB,8.98961664863455e+001°)
1.04712854805084e+002	(6.23536496029032e+001dB,8.98973207562458e+001°)
1.04954242865227e+002	(6.23335687961264e+001dB,8.98984752403187e+001°)
1.05196187382317e+002	(6.23134883461237e+001dB,8.98996299380573e+001°)
1.05438689639120e+002	(6.22934082514340e+001dB,8.99007848529081e+001°)
1.05681750921360e+002	(6.22733285106058e+001dB,8.99019399859774e+001°)
1.05925372517723e+002	(6.22532491221910e+001dB,8.99030953370728e+001°)
1.06169555719867e+002	(6.22331700847107e+001dB,8.99042509084933e+001°)
1.06414301822426e+002	(6.22130913967172e+001dB,8.99054067002977e+001°)
1.06659612123020e+002	(6.21930130567928e+001dB,8.99065627154801e+001°)
1.06905487922260e+002	(6.21729350634893e+001dB,8.99077189561543e+001°)
1.07151930523755e+002	(6.21528574153486e+001dB,8.99088754209960e+001°)
1.07398941234119e+002	(6.21327801109921e+001dB,8.99100321125346e+001°)
1.07646521362978e+002	(6.21127031489676e+001dB,8.99111890313176e+001°)
1.07894672222977e+002	(6.20926265278677e+001dB,8.99123461812014e+001°)
1.08143395129788e+002	(6.20725502462994e+001dB,8.99135035628767e+001°)
1.08392691402114e+002	(6.20524743028372e+001dB,8.99146611771525e+001°)
1.08642562361701e+002	(6.20323986961136e+001dB,8.99158190259580e+001°)
1.08893009333337e+002	(6.20123234246680e+001dB,8.99169771097888e+001°)
1.09144033644870e+002	(6.19922484871670e+001dB,8.99181354325059e+001°)
1.09395636627203e+002	(6.19721738822275e+001dB,8.99192939948640e+001°)
1.09647819614312e+002	(6.19520996084651e+001dB,8.99204527974936e+001°)
1.09900583943246e+002	(6.19320256644724e+001dB,8.99216118435479e+001°)
1.10153930954135e+002	(6.19119520489502e+001dB,8.99227711335517e+001°)
1.10407861990201e+002	(6.18918787604526e+001dB,8.99239306714522e+001°)
1.10662378397761e+002	(6.18718057976923e+001dB,8.99250904565908e+001°)
1.10917481526234e+002	(6.18517331592982e+001dB,8.99262504912141e+001°)
1.11173172728153e+002	(6.18316608438898e+001dB,8.99274107781922e+001°)
1.11429453359167e+002	(6.18115888501722e+001dB,8.99285713195853e+001°)
1.11686324778050e+002	(6.17915171768042e+001dB,8.99297321168950e+001°)
1.11943788346709e+002	(6.17714458224180e+001dB,8.99308931717890e+001°)
1.12201845430190e+002	(6.17513747857216e+001dB,8.99320544855137e+001°)
1.12460497396686e+002	(6.17313040653831e+001dB,8.99332160636671e+001°)
1.12719745617545e+002	(6.17112336600645e+001dB,8.99343779025535e+001°)
1.12979591467273e+002	(6.16911635684995e+001dB,8.99355400088886e+001°)
1.13240036323549e+002	(6.16710937893344e+001dB,8.99367023827332e+001°)
1.13501081567225e+002	(6.16510243213107e+001dB,8.99378650277220e+001°)
1.13762728582337e+002	(6.16309551631144e+001dB,8.99390279442313e+001°)
1.14024978756110e+002	(6.16108863134604e+001dB,8.99401911359854e+001°)
1.14287833478971e+002	(6.15908177710446e+001dB,8.99413546041814e+001°)
1.14551294144547e+002	(6.15707495345871e+001dB,8.99425183501472e+001°)
1.14815362149682e+002	(6.15506816028205e+001dB,8.99436823789674e+001°)
1.15080038894437e+002	(6.15306139745000e+001dB,8.99448466903958e+001°)
1.15345325782103e+002	(6.15105466483200e+001dB,8.99460112878337e+001°)
1.15611224219203e+002	(6.14904796230440e+001dB,8.99471761736654e+001°)
1.15877735615506e+002	(6.14704128974115e+001dB,8.99483413492998e+001°)
1.16144861384028e+002	(6.14503464701761e+001dB,8.99495068183836e+001°)
1.16412602941043e+002	(6.14302803400457e+001dB,8.99506725848332e+001°)
1.16680961706090e+002	(6.14102145058562e+001dB,8.99518386467020e+001°)
1.16949939101980e+002	(6.13901489662798e+001dB,8.99530050101120e+001°)
1.17219536554806e+002	(6.13700837201794e+001dB,8.99541716757304e+001°)
1.17489755493946e+002	(6.13500187662619e+001dB,8.99553386467842e+001°)
1.17760597352074e+002	(6.13299541033352e+001dB,8.99565059253897e+001°)
1.18032063565166e+002	(6.13098897301796e+001dB,8.99576735152201e+001°)
1.18304155572510e+002	(6.12898256455674e+001dB,8.99588414188094e+001°)
1.18576874816709e+002	(6.12697618482812e+001dB,8.99600096366364e+001°)
1.18850222743695e+002	(6.12496983371699e+001dB,8.99611781736934e+001°)
1.19124200802731e+002	(6.12296351109791e+001dB,8.99623470306767e+001°)
1.19398810446421e+002	(6.12095721685414e+001dB,8.99635162123482e+001°)
1.19674053130718e+002	(6.11895095086763e+001dB,8.99646857206607e+001°)
1.19949930314931e+002	(6.11694471301736e+001dB,8.99658555587570e+001°)
1.20226443461734e+002	(6.11493850318845e+001dB,8.99670257269173e+001°)
1.20503594037173e+002	(6.11293232125978e+001dB,8.99681962315835e+001°)
1.20781383510671e+002	(6.11092616711677e+001dB,8.99693670730000e+001°)
1.21059813355041e+002	(6.10892004064313e+001dB,8.99705382548107e+001°)
1.21338885046491e+002	(6.10691394172171e+001dB,8.99717097803936e+001°)
1.21618600064630e+002	(6.10490787023628e+001dB,8.99728816524901e+001°)
1.21898959892480e+002	(6.10290182607342e+001dB,8.99740538732694e+001°)
1.22179966016480e+002	(6.10089580912018e+001dB,8.99752264465566e+001°)
1.22461619926498e+002	(6.09888981925636e+001dB,8.99763993732659e+001°)
1.22743923115834e+002	(6.09688385637260e+001dB,8.99775726602303e+001°)
1.23026877081231e+002	(6.09487792035488e+001dB,8.99787463073477e+001°)
1.23310483322884e+002	(6.09287201108776e+001dB,8.99799203176349e+001°)
1.23594743344444e+002	(6.09086612846297e+001dB,8.99810946960535e+001°)
1.23879658653030e+002	(6.08886027236510e+001dB,8.99822694454574e+001°)
1.24165230759234e+002	(6.08685444268750e+001dB,8.99834445664544e+001°)
1.24451461177131e+002	(6.08484863931356e+001dB,8.99846200635834e+001°)
1.24738351424287e+002	(6.08284286213356e+001dB,8.99857959421616e+001°)
1.25025903021765e+002	(6.08083711103991e+001dB,8.99869722031014e+001°)
1.25314117494134e+002	(6.07883138592096e+001dB,8.99881488487216e+001°)
1.25602996369480e+002	(6.07682568666762e+001dB,8.99893258844476e+001°)
1.25892541179409e+002	(6.07482001317206e+001dB,8.99905033117233e+001°)
1.26182753459060e+002	(6.07281436532529e+001dB,8.99916811339437e+001°)
1.26473634747108e+002	(6.07080874301758e+001dB,8.99928593583094e+001°)
1.26765186585777e+002	(6.06880314614520e+001dB,8.99940379826649e+001°)
1.27057410520847e+002	(6.06679757459668e+001dB,8.99952170115923e+001°)
1.27350308101659e+002	(6.06479202826957e+001dB,8.99963964503561e+001°)
1.27643880881127e+002	(6.06278650705198e+001dB,8.99975763013878e+001°)
1.27938130415745e+002	(6.06078101084459e+001dB,8.99987565674967e+001°)
1.28233058265595e+002	(6.05877553953869e+001dB,8.99999372520628e+001°)
1.28528665994354e+002	(6.05677009302965e+001dB,9.00011183603676e+001°)
1.28824955169306e+002	(6.05476467121266e+001dB,9.00022998947682e+001°)
1.29121927361346e+002	(6.05275927398395e+001dB,9.00034818569885e+001°)
1.29419584144991e+002	(6.05075390123972e+001dB,9.00046642517671e+001°)
1.29717927098388e+002	(6.04874855287664e+001dB,9.00058470841990e+001°)
1.30016957803321e+002	(6.04674322879185e+001dB,9.00070303553808e+001°)
1.30316677845222e+002	(6.04473792888506e+001dB,9.00082140699706e+001°)
1.30617088813176e+002	(6.04273265305036e+001dB,9.00093982337411e+001°)
1.30918192299933e+002	(6.04072740118841e+001dB,9.00105828450872e+001°)
1.31219989901913e+002	(6.03872217319794e+001dB,9.00117679113249e+001°)
1.31522483219216e+002	(6.03671696897861e+001dB,9.00129534356362e+001°)
1.31825673855633e+002	(6.03471178842813e+001dB,9.00141394209157e+001°)
1.32129563418650e+002	(6.03270663144944e+001dB,9.00153258708837e+001°)
1.32434153519459e+002	(6.03070149794139e+001dB,9.00165127902998e+001°)
1.32739445772966e+002	(6.02869638780595e+001dB,9.00177001827023e+001°)
1.33045441797801e+002	(6.02669130094107e+001dB,9.00188880497922e+001°)
1.33352143216324e+002	(6.02468623725370e+001dB,9.00200763980111e+001°)
1.33659551654636e+002	(6.02268119664191e+001dB,9.00212652287054e+001°)
1.33967668742585e+002	(6.02067617901090e+001dB,9.00224545473441e+001°)
1.34276496113778e+002	(6.01867118426183e+001dB,9.00236443578936e+001°)
1.34586035405587e+002	(6.01666621229570e+001dB,9.00248346619925e+001°)
1.34896288259157e+002	(6.01466126302255e+001dB,9.00260254659254e+001°)
1.35207256319420e+002	(6.01265633634266e+001dB,9.00272167725661e+001°)
1.35518941235095e+002	(6.01065143215951e+001dB,9.00284085857817e+001°)
1.35831344658707e+002	(6.00864655038023e+001dB,9.00296009096635e+001°)
1.36144468246587e+002	(6.00664169091017e+001dB,9.00307937478564e+001°)
1.36458313658884e+002	(6.00463685365386e+001dB,9.00319871033341e+001°)
1.36772882559577e+002	(6.00263203851667e+001dB,9.00331809816475e+001°)
1.37088176616477e+002	(6.00062724540699e+001dB,9.00343753864384e+001°)
1.37404197501243e+002	(5.99862247423255e+001dB,9.00355703219889e+001°)
1.37720946889386e+002	(5.99661772489729e+001dB,9.00367657910083e+001°)
1.38038426460280e+002	(5.99461299731090e+001dB,9.00379617984948e+001°)
1.38356637897170e+002	(5.99260829138067e+001dB,9.00391583488826e+001°)
1.38675582887180e+002	(5.99060360701695e+001dB,9.00403554449913e+001°)
1.38995263121327e+002	(5.98859894412704e+001dB,9.00415530917351e+001°)
1.39315680294522e+002	(5.98659430262001e+001dB,9.00427512929416e+001°)
1.39636836105585e+002	(5.98458968240439e+001dB,9.00439500528012e+001°)
1.39958732257253e+002	(5.98258508339447e+001dB,9.00451493757130e+001°)
1.40281370456187e+002	(5.98058050549511e+001dB,9.00463492652111e+001°)
1.40604752412983e+002	(5.97857594862130e+001dB,9.00475497256638e+001°)
1.40928879842179e+002	(5.97657141268151e+001dB,9.00487507620017e+001°)
1.41253754462267e+002	(5.97456689758931e+001dB,9.00499523770189e+001°)
1.41579377995699e+002	(5.97256240325415e+001dB,9.00511545766717e+001°)
1.41905752168900e+002	(5.97055792959051e+001dB,9.00523573626759e+001°)
1.42232878712273e+002	(5.96855347650923e+001dB,9.00535607423953e+001°)
1.42560759360210e+002	(5.96654904392344e+001dB,9.00547647188604e+001°)
1.42889395851101e+002	(5.96454463175086e+001dB,9.00559692948855e+001°)
1.43218789927345e+002	(5.96254023989653e+001dB,9.00571744758476e+001°)
1.43548943335357e+002	(5.96053586828120e+001dB,9.00583802658528e+001°)
1.43879857825576e+002	(5.95853151681964e+001dB,9.00595866710855e+001°)
1.44211535152478e+002	(5.95652718542085e+001dB,9.00607936933812e+001°)
1.44543977074584e+002	(5.95452287400585e+001dB,9.00620013378482e+001°)
1.44877185354467e+002	(5.95251858248676e+001dB,9.00632096095875e+001°)
1.45211161758765e+002	(5.95051431078259e+001dB,9.00644185134290e+001°)
1.45545908058188e+002	(5.94851005880682e+001dB,9.00656280507919e+001°)
1.45881426027526e+002	(5.94650582647673e+001dB,9.00668382300958e+001°)
1.46217717445663e+002	(5.94450161370879e+001dB,9.00680490525720e+001°)
1.46554784095582e+002	(5.94249742042089e+001dB,9.00692605248964e+001°)
1.46892627764378e+002	(5.94049324653203e+001dB,9.00704726498599e+001°)
1.47231250243263e+002	(5.93848909195873e+001dB,9.00716854336072e+001°)
1.47570653327580e+002	(5.93648495661910e+001dB,9.00728988795075e+001°)
1.47910838816811e+002	(5.93448084043252e+001dB,9.00741129921858e+001°)
1.48251808514586e+002	(5.93247674331858e+001dB,9.00753277758717e+001°)
1.48593564228691e+002	(5.93047266519491e+001dB,9.00765432373037e+001°)
1.48936107771082e+002	(5.92846860598226e+001dB,9.00777593784949e+001°)
1.49279440957890e+002	(5.92646456560096e+001dB,9.00789762045367e+001°)
1.49623565609434e+002	(5.92446054397093e+001dB,9.00801937204136e+001°)
1.49968483550228e+002	(5.92245654101428e+001dB,9.00814119325989e+001°)
1.50314196608993e+002	(5.92045255665005e+001dB,9.00826308419080e+001°)
1.50660706618665e+002	(5.91844859080191e+001dB,9.00838504559688e+001°)
1.51008015416405e+002	(5.91644464339030e+001dB,9.00850707791926e+001°)
1.51356124843611e+002	(5.91444071433846e+001dB,9.00862918145632e+001°)
1.51705036745924e+002	(5.91243680356749e+001dB,9.00875135687141e+001°)
1.52054752973240e+002	(5.91043291099957e+001dB,9.00887360446329e+001°)
1.52405275379720e+002	(5.90842903655975e+001dB,9.00899592489049e+001°)
1.52756605823798e+002	(5.90642518017287e+001dB,9.00911831842918e+001°)
1.53108746168193e+002	(5.90442134175811e+001dB,9.00924078569995e+001°)
1.53461698279920e+002	(5.90241752124421e+001dB,9.00936332718192e+001°)
1.53815464030294e+002	(5.90041371855204e+001dB,9.00948594328102e+001°)
1.54170045294946e+002	(5.89840993360841e+001dB,9.00960863453693e+001°)
1.54525443953832e+002	(5.89640616633948e+001dB,9.00973140133910e+001°)
1.54881661891238e+002	(5.89440241666887e+001dB,9.00985424430248e+001°)
1.55238700995798e+002	(5.89239868452231e+001dB,9.00997716388832e+001°)
1.55596563160498e+002	(5.89039496982621e+001dB,9.01010016037229e+001°)
1.55955250282685e+002	(5.88839127250851e+001dB,9.01022323463418e+001°)
1.56314764264085e+002	(5.88638759249327e+001dB,9.01034638672653e+001°)
1.56675107010805e+002	(5.88438392970912e+001dB,9.01046961753689e+001°)
1.57036280433345e+002	(5.88238028408437e+001dB,9.01059292736917e+001°)
1.57398286446612e+002	(5.88037665554467e+001dB,9.01071631669306e+001°)
1.57761126969925e+002	(5.87837304401923e+001dB,9.01083978595853e+001°)
1.58124803927028e+002	(5.87636944943635e+001dB,9.01096333589826e+001°)
1.58489319246101e+002	(5.87436587172584e+001dB,9.01108696680992e+001°)
1.58854674859768e+002	(5.87236231081429e+001dB,9.01121067918821e+001°)
1.59220872705107e+002	(5.87035876663216e+001dB,9.01133447371059e+001°)
1.59587914723663e+002	(5.86835523911022e+001dB,9.01145835067199e+001°)
1.59955802861457e+002	(5.86635172817475e+001dB,9.01158231076248e+001°)
1.60324539068994e+002	(5.86434823376046e+001dB,9.01170635433591e+001°)
1.60694125301277e+002	(5.86234475579508e+001dB,9.01183048196285e+001°)
1.61064563517817e+002	(5.86034129421128e+001dB,9.01195469417367e+001°)
1.61435855682638e+002	(5.85833784893830e+001dB,9.01207899143398e+001°)
1.61808003764296e+002	(5.85633441990757e+001dB,9.01220337430282e+001°)
1.62181009735882e+002	(5.85433100705309e+001dB,9.01232784328308e+001°)
1.62554875575038e+002	(5.85232761030407e+001dB,9.01245239882625e+001°)
1.62929603263962e+002	(5.85032422959552e+001dB,9.01257704152698e+001°)
1.63305194789423e+002	(5.84832086485893e+001dB,9.01270177184449e+001°)
1.63681652142770e+002	(5.84631751602739e+001dB,9.01282659040369e+001°)
1.64058977319943e+002	(5.84431418303320e+001dB,9.01295149758694e+001°)
1.64437172321482e+002	(5.84231086581068e+001dB,9.01307649404290e+001°)
1.64816239152540e+002	(5.84030756429431e+001dB,9.01320158013935e+001°)
1.65196179822891e+002	(5.83830427841678e+001dB,9.01332675665062e+001°)
1.65576996346942e+002	(5.83630100811469e+001dB,9.01345202380887e+001°)
1.65958690743745e+002	(5.83429775332009e+001dB,9.01357738236458e+001°)
1.66341265037006e+002	(5.83229451397113e+001dB,9.01370283274054e+001°)
1.66724721255095e+002	(5.83029128999929e+001dB,9.01382837550628e+001°)
1.67109061431060e+002	(5.82828808134368e+001dB,9.01395401108108e+001°)
1.67494287602633e+002	(5.82628488793809e+001dB,9.01407974019789e+001°)
1.67880401812245e+002	(5.82428170972037e+001dB,9.01420556332206e+001°)
1.68267406107036e+002	(5.82227854662425e+001dB,9.01433148082318e+001°)
1.68655302538863e+002	(5.82027539858997e+001dB,9.01445749351012e+001°)
1.69044093164315e+002	(5.81827226555210e+001dB,9.01458360168029e+001°)
1.69433780044722e+002	(5.81626914744838e+001dB,9.01470980606371e+001°)
1.69824365246163e+002	(5.81426604421722e+001dB,9.01483610709466e+001°)
1.70215850839484e+002	(5.81226295579688e+001dB,9.01496250531171e+001°)
1.70608238900301e+002	(5.81025988212295e+001dB,9.01508900130320e+001°)
1.71001531509017e+002	(5.80825682313668e+001dB,9.01521559554660e+001°)
1.71395730750831e+002	(5.80625377877445e+001dB,9.01534228877597e+001°)
1.71790838715747e+002	(5.80425074897871e+001dB,9.01546908129671e+001°)
1.72186857498589e+002	(5.80224773368609e+001dB,9.01559597384333e+001°)
1.72583789199009e+002	(5.80024473283493e+001dB,9.01572296672344e+001°)
1.72981635921499e+002	(5.79824174636790e+001dB,9.01585006084429e+001°)
1.73380399775402e+002	(5.79623877422361e+001dB,9.01597725649619e+001°)
1.73780082874926e+002	(5.79423581634455e+001dB,9.01610455428330e+001°)
1.74180687339150e+002	(5.79223287266667e+001dB,9.01623195480523e+001°)
1.74582215292039e+002	(5.79022994313582e+001dB,9.01635945864340e+001°)
1.74984668862454e+002	(5.78822702769122e+001dB,9.01648706630100e+001°)
1.75388050184164e+002	(5.78622412627408e+001dB,9.01661477834130e+001°)
1.75792361395857e+002	(5.78422123882595e+001dB,9.01674259522708e+001°)
1.76197604641151e+002	(5.78221836528954e+001dB,9.01687051781679e+001°)
1.76603782068605e+002	(5.78021550560645e+001dB,9.01699854640072e+001°)
1.77010895831730e+002	(5.77821265972020e+001dB,9.01712668169112e+001°)
1.77418948089005e+002	(5.77620982757322e+001dB,9.01725492416527e+001°)
1.77827941003880e+002	(5.77420700910707e+001dB,9.01738327438408e+001°)
1.78237876744797e+002	(5.77220420426702e+001dB,9.01751173306940e+001°)
1.78648757485193e+002	(5.77020141299661e+001dB,9.01764030061083e+001°)
1.79060585403517e+002	(5.76819863523874e+001dB,9.01776897766285e+001°)
1.79473362683241e+002	(5.76619587093670e+001dB,9.01789776473249e+001°)
1.79887091512867e+002	(5.76419312003619e+001dB,9.01802666249909e+001°)
1.80301774085945e+002	(5.76219038248246e+001dB,9.01815567142518e+001°)
1.80717412601081e+002	(5.76018765821833e+001dB,9.01828479225892e+001°)
1.81134009261948e+002	(5.75818494719021e+001dB,9.01841402543375e+001°)
1.81551566277301e+002	(5.75618224934414e+001dB,9.01854337159169e+001°)
1.81970085860986e+002	(5.75417956462498e+001dB,9.01867283130285e+001°)
1.82389570231951e+002	(5.75217689297828e+001dB,9.01880240511406e+001°)
1.82810021614262e+002	(5.75017423434916e+001dB,9.01893209356909e+001°)
1.83231442237109e+002	(5.74817158868693e+001dB,9.01906189739436e+001°)
1.83653834334822e+002	(5.74616895593652e+001dB,9.01919181711763e+001°)
1.84077200146883e+002	(5.74416633604432e+001dB,9.01932185320678e+001°)
1.84501541917935e+002	(5.74216372895776e+001dB,9.01945200644482e+001°)
1.84926861897795e+002	(5.74016113462565e+001dB,9.01958227732915e+001°)
1.85353162341468e+002	(5.73815855299308e+001dB,9.01971266639180e+001°)
1.85780445509157e+002	(5.73615598401012e+001dB,9.01984317438787e+001°)
1.86208713666274e+002	(5.73415342762371e+001dB,9.01997380176534e+001°)
1.86637969083454e+002	(5.73215088378358e+001dB,9.02010454916401e+001°)
1.87068214036567e+002	(5.73014835243654e+001dB,9.02023541720142e+001°)
1.87499450806729e+002	(5.72814583353168e+001dB,9.02036640637547e+001°)
1.87931681680314e+002	(5.72614332701875e+001dB,9.02049751743516e+001°)
1.88364908948967e+002	(5.72414083284763e+001dB,9.02062875096823e+001°)
1.88799134909616e+002	(5.72213835096704e+001dB,9.02076010740669e+001°)
1.89234361864485e+002	(5.72013588132757e+001dB,9.02089158756689e+001°)
1.89670592121102e+002	(5.71813342387807e+001dB,9.02102319193498e+001°)
1.90107827992317e+002	(5.71613097856980e+001dB,9.02115492114330e+001°)
1.90546071796312e+002	(5.71412854535143e+001dB,9.02128677579180e+001°)
1.90985325856611e+002	(5.71212612417624e+001dB,9.02141875646223e+001°)
1.91425592502095e+002	(5.71012371499445e+001dB,9.02155086384568e+001°)
1.91866874067016e+002	(5.70812131775730e+001dB,9.02168309844587e+001°)
1.92309172891003e+002	(5.70611893241455e+001dB,9.02181546089866e+001°)
1.92752491319080e+002	(5.70411655891889e+001dB,9.02194795197508e+001°)
1.93196831701679e+002	(5.70211419722397e+001dB,9.02208057208761e+001°)
1.93642196394647e+002	(5.70011184728038e+001dB,9.02221332195437e+001°)
1.94088587759264e+002	(5.69810950904019e+001dB,9.02234620211851e+001°)
1.94536008162253e+002	(5.69610718245616e+001dB,9.02247921331232e+001°)
1.94984459975791e+002	(5.69410486748195e+001dB,9.02261235605512e+001°)
1.95433945577526e+002	(5.69210256407090e+001dB,9.02274563103496e+001°)
1.95884467350585e+002	(5.69010027217486e+001dB,9.02287903879934e+001°)
1.96336027683591e+002	(5.68809799174654e+001dB,9.02301258009621e+001°)
1.96788628970671e+002	(5.68609572274264e+001dB,9.02314625540722e+001°)
1.97242273611472e+002	(5.68409346511551e+001dB,9.02328006542005e+001°)
1.97696964011172e+002	(5.68209121881818e+001dB,9.02341401073586e+001°)
1.98152702580496e+002	(5.68008898380601e+001dB,9.02354809208064e+001°)
1.98609491735723e+002	(5.67808676003533e+001dB,9.02368231000679e+001°)
1.99067333898705e+002	(5.67608454745950e+001dB,9.02381666518238e+001°)
1.99526231496874e+002	(5.67408234603218e+001dB,9.02395115811707e+001°)
1.99986186963260e+002	(5.67208015571134e+001dB,9.02408578963582e+001°)
2.00447202736502e+002	(5.67007797645006e+001dB,9.02422056017793e+001°)
2.00909281260859e+002	(5.66807580820561e+001dB,9.02435547057261e+001°)
2.01372424986225e+002	(5.66607365093405e+001dB,9.02449052133871e+001°)
2.01836636368142e+002	(5.66407150459041e+001dB,9.02462571313331e+001°)
2.02301917867813e+002	(5.66206936913124e+001dB,9.02476104658110e+001°)
2.02768271952114e+002	(5.66006724451283e+001dB,9.02489652240283e+001°)
2.03235701093608e+002	(5.65806513069428e+001dB,9.02503214117221e+001°)
2.03704207770558e+002	(5.65606302762910e+001dB,9.02516790350220e+001°)
2.04173794466939e+002	(5.65406093527730e+001dB,9.02530381011238e+001°)
2.04644463672453e+002	(5.65205885359529e+001dB,9.02543986161933e+001°)
2.05116217882542e+002	(5.65005678254049e+001dB,9.02557605863316e+001°)
2.05589059598400e+002	(5.64805472207108e+001dB,9.02571240191361e+001°)
2.06062991326985e+002	(5.64605267214342e+001dB,9.02584889193308e+001°)
2.06538015581038e+002	(5.64405063271854e+001dB,9.02598552957257e+001°)
2.07014134879090e+002	(5.64204860375341e+001dB,9.02612231528334e+001°)
2.07491351745476e+002	(5.64004658520712e+001dB,9.02625924977962e+001°)
2.07969668710355e+002	(5.63804457703832e+001dB,9.02639633384416e+001°)
2.08449088309714e+002	(5.63604257920653e+001dB,9.02653356791579e+001°)
2.08929613085389e+002	(5.63404059166988e+001dB,9.02667095282199e+001°)
2.09411245585074e+002	(5.63203861438935e+001dB,9.02680848911485e+001°)
2.09893988362338e+002	(5.63003664732295e+001dB,9.02694617751521e+001°)
2.10377843976633e+002	(5.62803469043165e+001dB,9.02708401864636e+001°)
2.10862814993314e+002	(5.62603274367546e+001dB,9.02722201321695e+001°)
2.11348903983650e+002	(5.62403080701506e+001dB,9.02736016191767e+001°)
2.11836113524835e+002	(5.62202888040944e+001dB,9.02749846529283e+001°)
2.12324446200007e+002	(5.62002696382032e+001dB,9.02763692404770e+001°)
2.12813904598256e+002	(5.61802505721005e+001dB,9.02777553898588e+001°)
2.13304491314642e+002	(5.61602316053619e+001dB,9.02791431059091e+001°)
2.13796208950208e+002	(5.61402127376369e+001dB,9.02805323967799e+001°)
2.14289060111990e+002	(5.61201939685223e+001dB,9.02819232677029e+001°)
2.14783047413038e+002	(5.61001752976242e+001dB,9.02833157277483e+001°)
2.15278173472422e+002	(5.60801567245844e+001dB,9.02847097808688e+001°)
2.15774440915251e+002	(5.60601382490144e+001dB,9.02861054354770e+001°)
2.16271852372686e+002	(5.60401198705311e+001dB,9.02875026978950e+001°)
2.16770410481954e+002	(5.60201015887602e+001dB,9.02889015757007e+001°)
2.17270117886359e+002	(5.60000834033349e+001dB,9.02903020739797e+001°)
2.17770977235300e+002	(5.59800653138808e+001dB,9.02917042012552e+001°)
2.18272991184284e+002	(5.59600473200252e+001dB,9.02931079637669e+001°)
2.18776162394939e+002	(5.59400294214013e+001dB,9.02945133678245e+001°)
2.19280493535029e+002	(5.59200116176427e+001dB,9.02959204211101e+001°)
2.19785987278467e+002	(5.58999939083891e+001dB,9.02973291296787e+001°)
2.20292646305330e+002	(5.58799762932821e+001dB,9.02987395010945e+001°)
2.20800473301874e+002	(5.58599587719438e+001dB,9.03001515417114e+001°)
2.21309470960548e+002	(5.58399413440323e+001dB,9.03015652585081e+001°)
2.21819641980006e+002	(5.58199240091849e+001dB,9.03029806587007e+001°)
2.22330989065124e+002	(5.57999067670436e+001dB,9.03043977489716e+001°)
2.22843514927014e+002	(5.57798896172642e+001dB,9.03058165363045e+001°)
2.23357222283037e+002	(5.57598725594889e+001dB,9.03072370279247e+001°)
2.23872113856818e+002	(5.57398555933682e+001dB,9.03086592300810e+001°)
2.24388192378260e+002	(5.57198387185626e+001dB,9.03100831507298e+001°)
2.24905460583562e+002	(5.56998219347229e+001dB,9.03115087960398e+001°)
2.25423921215226e+002	(5.56798052414964e+001dB,9.03129361730586e+001°)
2.25943577022081e+002	(5.56597886385599e+001dB,9.03143652896559e+001°)
2.26464430759289e+002	(5.56397721255453e+001dB,9.03157961515766e+001°)
2.26986485188366e+002	(5.56197557021398e+001dB,9.03172287667174e+001°)
2.27509743077190e+002	(5.55997393679941e+001dB,9.03186631419624e+001°)
2.28034207200025e+002	(5.55797231227859e+001dB,9.03200992848020e+001°)
2.28559880337526e+002	(5.55597069661660e+001dB,9.03215372012101e+001°)
2.29086765276760e+002	(5.55396908978115e+001dB,9.03229768994993e+001°)
2.29614864811219e+002	(5.55196749173962e+001dB,9.03244183857118e+001°)
2.30144181740834e+002	(5.54996590245772e+001dB,9.03258616677370e+001°)
2.30674718871990e+002	(5.54796432190551e+001dB,9.03273067525390e+001°)
2.31206479017542e+002	(5.54596275004795e+001dB,9.03287536465553e+001°)
2.31739464996831e+002	(5.54396118685427e+001dB,9.03302023583927e+001°)
2.32273679635694e+002	(5.54195963229231e+001dB,9.03316528937904e+001°)
2.32809125766484e+002	(5.53995808632883e+001dB,9.03331052601704e+001°)
2.33345806228083e+002	(5.53795654893423e+001dB,9.03345594660728e+001°)
2.33883723865918e+002	(5.53595502007611e+001dB,9.03360155167630e+001°)
2.34422881531975e+002	(5.53395349972217e+001dB,9.03374734205260e+001°)
2.34963282084813e+002	(5.53195198784224e+001dB,9.03389331849057e+001°)
2.35504928389583e+002	(5.52995048440509e+001dB,9.03403948166450e+001°)
2.36047823318040e+002	(5.52794898937863e+001dB,9.03418583227576e+001°)
2.36591969748558e+002	(5.52594750273431e+001dB,9.03433237109389e+001°)
